CETCode,College,Location,Branch,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMR,SCG,SCK,SCR,STG,STK,STR,,,,
E219,Mangalore Marine College and Technology,"Mangalore, Dakshina Kannada",ME,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,,,,
E219,Mangalore Marine College and Technology,"Mangalore, Dakshina Kannada",MR,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,111663,--,--,--,--,--,--,--,--,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E221,Biluru Gurubasava Mahaswamiji Institute of Technology,"Mudhol,Bagalkot",CE,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,116764,--,--,--,--,--,--,--,--,,,,
E221,Biluru Gurubasava Mahaswamiji Institute of Technology,"Mudhol,Bagalkot",CS,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,137703,--,--,--,--,--,--,--,--,,,,
E221,Biluru Gurubasava Mahaswamiji Institute of Technology,"Mudhol,Bagalkot",EC,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,121319,--,--,--,--,--,--,--,--,,,,
E221,Biluru Gurubasava Mahaswamiji Institute of Technology,"Mudhol,Bagalkot",ME,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E222,Cambridge Institutute of Technology,"Devanahalli,Bengaluru",CS,127667,--,--,128419,--,--,--,--,--,125719,--,--,140191,--,--,118526,--,134336,131094,--,--,--,--,--,,,,
E222,Cambridge Institutute of Technology,"Devanahalli,Bengaluru",EC,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,120490,--,--,--,--,--,--,--,--,,,,
E222,Cambridge Institutute of Technology,"Devanahalli,Bengaluru",ME,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E227,Cauvery Institute of Technology,Mandya,CE,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,136192,--,--,--,--,--,--,--,--,,,,
E227,Cauvery Institute of Technology,Mandya,CS,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,139939,--,--,--,--,--,--,--,--,,,,
E227,Cauvery Institute of Technology,Mandya,EC,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,139436,--,--,--,--,--,--,--,--,,,,
E227,Cauvery Institute of Technology,Mandya,ME,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E232,Reva University,"Yelahanka, Bengaluru",CE,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,140859,--,--,--,--,--,--,--,--,,,,
E232,Reva University,"Yelahanka, Bengaluru",CI,48472,--,--,41633,72506,64721,43005,--,--,29324,54677,--,29772,--,42177,23851,38550,32863,84498,--,85313,65837,--,--,,,,
E232,Reva University,"Yelahanka, Bengaluru",CS,41271,--,45304,33599,--,62367,27497,--,49347,26524,--,33317,28703,44988,33044,20868,37306,29132,84464,89168,123922,62461,--,--,,,,
E232,Reva University,"Yelahanka, Bengaluru",EC,60122,--,71021,55268,73251,120007,83986,--,--,38658,--,63512,39865,--,58051,33202,49451,55045,93706,--,140636,74703,--,--,,,,
E232,Reva University,"Yelahanka, Bengaluru",EE,--,--,--,128119,--,--,137822,--,--,138663,--,--,136210,--,--,118736,--,--,--,--,--,125995,--,--,,,,
E232,Reva University,"Yelahanka, Bengaluru",ER,78409,--,--,64661,--,87097,108439,--,--,54128,--,--,87685,--,--,53857,--,59006,122805,--,--,--,--,--,,,,
E232,Reva University,"Yelahanka, Bengaluru",ES,--,--,--,62306,--,--,78404,--,--,41835,--,--,56561,--,--,41013,--,104439,106766,--,--,--,--,--,,,,
E232,Reva University,"Yelahanka, Bengaluru",ME,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,140711,--,--,--,--,--,--,--,--,,,,
E232,Reva University,"Yelahanka, Bengaluru",MT,72287,--,--,83726,--,--,--,--,--,77771,--,--,73679,--,--,64342,--,--,--,--,--,106111,--,--,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E233,Jain Acharya Gundharnandi Maharaj Institute of Technology,"Jamkhandi, Bagalkot",CE,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,,,,
E233,Jain Acharya Gundharnandi Maharaj Institute of Technology,"Jamkhandi, Bagalkot",EC,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,127371,--,--,--,--,--,--,--,--,,,,
E233,Jain Acharya Gundharnandi Maharaj Institute of Technology,"Jamkhandi, Bagalkot",ME,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E235,M.S. Ramaiah University of Applied Sciences,"New BEL Rd, MSR Nagar, Bengaluru",AT,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,134286,--,--,--,--,--,--,--,--,,,,
E235,M.S. Ramaiah University of Applied Sciences,"New BEL Rd, MSR Nagar, Bengaluru",CE,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,139456,--,--,--,--,--,--,--,--,,,,
E235,M.S. Ramaiah University of Applied Sciences,"New BEL Rd, MSR Nagar, Bengaluru",CS,29927,53416,--,28756,--,39309,40536,--,44049,19275,--,--,25901,--,26825,17603,35466,22737,101948,--,--,64248,--,--,,,,
E235,M.S. Ramaiah University of Applied Sciences,"New BEL Rd, MSR Nagar, Bengaluru",EC,31701,--,--,36649,--,42168,53183,--,72935,24784,--,--,23238,78180,--,19792,23063,40629,71189,--,87798,30330,--,--,,,,
E235,M.S. Ramaiah University of Applied Sciences,"New BEL Rd, MSR Nagar, Bengaluru",EE,--,--,--,105721,--,--,85037,--,--,54742,--,--,49384,--,--,47174,89440,99461,118119,--,--,91587,--,--,,,,
E235,M.S. Ramaiah University of Applied Sciences,"New BEL Rd, MSR Nagar, Bengaluru",ME,--,--,--,94657,--,--,93137,--,--,75619,--,--,104168,--,--,74455,--,--,99361,--,--,84428,--,--,,,,
E235,M.S. Ramaiah University of Applied Sciences,"New BEL Rd, MSR Nagar, Bengaluru",SE,21986,--,--,15885,--,--,19724,118995,--,12305,--,--,9755,--,--,9033,--,14589,20783,--,--,38145,--,--,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E236,Sri Vinayaka Institute of Technology,"Coromandel Post, K.G.F, Kolar",MN,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E237,Presidency University,"Yelahanka,Bengaluru",BI,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,139808,--,--,--,--,--,--,--,--,,,,
E237,Presidency University,"Yelahanka,Bengaluru",CC,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,140515,--,--,--,--,--,--,--,--,,,,
E237,Presidency University,"Yelahanka,Bengaluru",CE,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,140245,--,--,--,--,--,--,--,--,,,,
E237,Presidency University,"Yelahanka,Bengaluru",CO,--,--,--,137196,--,--,138819,--,--,128136,--,--,132111,--,--,126853,--,--,--,--,--,--,--,--,,,,
E237,Presidency University,"Yelahanka,Bengaluru",CS,95331,--,97631,102231,--,--,67476,--,--,66204,--,111414,80405,--,130814,49997,124259,91231,139928,--,--,91058,--,--,,,,
E237,Presidency University,"Yelahanka,Bengaluru",EC,132881,--,--,128942,--,--,140342,--,--,132127,--,--,--,--,--,127890,131841,--,139862,--,--,--,--,--,,,,
E237,Presidency University,"Yelahanka,Bengaluru",EE,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,139792,--,--,--,--,--,--,--,--,,,,
E237,Presidency University,"Yelahanka,Bengaluru",ES,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,140669,--,--,--,--,--,--,--,--,,,,
E237,Presidency University,"Yelahanka,Bengaluru",IE,117897,--,--,121458,--,--,98944,--,--,74065,--,--,93573,--,--,69151,--,136817,136629,--,--,98416,--,--,,,,
E237,Presidency University,"Yelahanka,Bengaluru",ME,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,140612,--,--,--,--,--,--,--,--,,,,
E237,Presidency University,"Yelahanka,Bengaluru",PL,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,140415,--,--,--,--,--,--,--,--,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E238,Mysuru Royal Institute of Technology,Mandya,CE,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,,,,
E238,Mysuru Royal Institute of Technology,Mandya,CS,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,140647,--,--,--,--,--,--,--,--,,,,
E238,Mysuru Royal Institute of Technology,Mandya,EC,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,127199,--,--,--,--,--,--,--,--,,,,
E238,Mysuru Royal Institute of Technology,Mandya,ME,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,135999,--,--,--,--,--,--,--,--,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E239,East West College of Engineering,"Yelahanka,Bengaluru",AE,48573,--,--,56917,--,59068,41817,--,--,36795,--,--,38226,--,--,36623,40423,45109,132219,--,--,--,--,--,,,,
E239,East West College of Engineering,"Yelahanka,Bengaluru",CE,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,140306,--,--,--,--,--,--,--,--,,,,
E239,East West College of Engineering,"Yelahanka,Bengaluru",CS,--,--,--,78290,--,--,93898,--,--,70475,--,--,62580,--,--,61031,70764,62730,120773,--,--,110576,--,--,,,,
E239,East West College of Engineering,"Yelahanka,Bengaluru",EC,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,139817,--,--,--,--,--,--,--,--,,,,
E239,East West College of Engineering,"Yelahanka,Bengaluru",ME,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,138256,--,--,--,--,--,--,--,--,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E240,Dayananda Sagar University,"Hosur,Bengaluru",BC,55363,--,--,81287,--,--,--,--,--,55832,--,--,45356,--,--,43126,--,107549,130660,--,--,113277,--,--,,,,
E240,Dayananda Sagar University,"Hosur,Bengaluru",CS,80635,--,--,59055,--,103480,41602,--,--,28292,--,46981,30374,93221,49689,25544,67119,44103,103204,104099,--,70523,--,--,,,,
E240,Dayananda Sagar University,"Hosur,Bengaluru",EC,87281,--,--,90917,--,--,80520,--,--,55562,--,--,61408,--,--,49840,50307,114910,136174,--,--,125413,--,--,,,,
E240,Dayananda Sagar University,"Hosur,Bengaluru",ME,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,140372,--,--,--,--,--,--,--,--,,,,
E240,Dayananda Sagar University,"Hosur,Bengaluru",SE,131465,--,--,21687,--,--,104829,--,--,31446,--,--,26870,--,--,19677,--,23067,66219,--,--,--,--,--,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E241,KLE Technological University(Formerly BVBCET),Dharwad,BT,70039,--,--,42690,--,--,35103,--,--,52834,--,--,31778,--,--,26231,--,33728,56932,--,--,90109,--,--,,,,
E241,KLE Technological University(Formerly BVBCET),Dharwad,CE,--,--,--,30661,--,91760,28843,--,--,37967,--,--,28796,--,--,23907,26096,28156,49317,--,66536,--,--,--,,,,
E241,KLE Technological University(Formerly BVBCET),Dharwad,CS,13934,--,--,7511,8873,13944,10020,--,25117,9256,--,11775,7548,14241,13969,5716,7352,8427,35830,38705,43940,33793,--,44107,,,,
E241,KLE Technological University(Formerly BVBCET),Dharwad,EC,20313,--,56170,12011,15086,18066,21137,--,--,15443,--,--,13017,--,13334,9164,10006,12765,38549,60124,68650,28886,--,--,,,,
E241,KLE Technological University(Formerly BVBCET),Dharwad,EE,--,--,--,18356,28460,29928,19358,--,--,16001,--,--,15474,--,--,15083,--,23968,62235,--,--,--,--,--,,,,
E241,KLE Technological University(Formerly BVBCET),Dharwad,ME,55406,--,--,40800,52790,65157,39804,--,--,139205,--,--,29392,--,51669,26264,28758,39534,76087,110347,91774,59636,--,--,,,,
E241,KLE Technological University(Formerly BVBCET),Dharwad,RO,--,--,--,27462,--,--,36143,--,--,65490,--,--,30006,--,--,24745,36158,49338,83715,--,--,--,--,--,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E252,Mysore College of Engineering and Management,Mysore,CE,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,130420,--,--,--,--,--,--,--,--,,,,
E252,Mysore College of Engineering and Management,Mysore,CS,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,139939,--,--,--,--,--,--,--,--,,,,
E252,Mysore College of Engineering and Management,Mysore,EC,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,13428,--,--,--,--,--,--,--,--,,,,
E252,Mysore College of Engineering and Management,Mysore,IE,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,140116,--,--,--,--,--,--,--,--,,,,
E252,Mysore College of Engineering and Management,Mysore,ME,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E254,A J Institute Of Engineering And Technology,"Mangalore, Dakshina Kannada",CE,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,100001,--,--,--,--,--,--,--,--,,,,
E254,A J Institute Of Engineering And Technology,"Mangalore, Dakshina Kannada",CS,75318,--,--,113537,--,--,--,--,--,--,--,--,70137,--,--,66395,--,70971,133425,--,--,--,--,--,,,,
E254,A J Institute Of Engineering And Technology,"Mangalore, Dakshina Kannada",EC,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,112034,--,--,--,--,--,--,--,--,,,,
E254,A J Institute Of Engineering And Technology,"Mangalore, Dakshina Kannada",IE,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,111944,--,--,--,--,--,--,--,--,,,,
E254,A J Institute Of Engineering And Technology,"Mangalore, Dakshina Kannada",ME,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,126075,--,--,--,--,--,--,--,--,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E255,Gitam School Of Technology,"Doddaballapura, Bengaluru Rural",CE,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,105250,--,--,--,--,--,--,--,--,,,,
E255,Gitam School Of Technology,"Doddaballapura, Bengaluru Rural",CS,133420,--,--,140281,--,--,113762,--,--,96133,--,--,135065,--,--,89826,--,--,130891,--,--,104237,--,--,,,,
E255,Gitam School Of Technology,"Doddaballapura, Bengaluru Rural",EC,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,133953,--,--,--,--,--,--,--,--,,,,
E255,Gitam School Of Technology,"Doddaballapura, Bengaluru Rural",EE,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,103160,--,--,--,--,--,--,--,--,,,,
E255,Gitam School Of Technology,"Doddaballapura, Bengaluru Rural",ME,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,121588,--,--,--,--,--,--,--,--,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E257,CMR University,"Chagalatti, Bengaluru",BI,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,139801,--,--,--,--,--,--,--,--,,,,
E257,CMR University,"Chagalatti, Bengaluru",CE,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,117609,--,--,--,--,--,--,--,--,,,,
E257,CMR University,"Chagalatti, Bengaluru",CS,77999,--,135140,95022,--,--,74974,--,--,61670,--,--,71863,--,--,50768,82845,101079,140919,--,--,82031,--,--,,,,
E257,CMR University,"Chagalatti, Bengaluru",EC,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,139622,--,--,--,--,--,--,--,--,,,,
E257,CMR University,"Chagalatti, Bengaluru",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E258,Maharaja Institute of Technology,"Thandavapura, Mysore",CE,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,140254,--,--,--,--,--,--,--,--,,,,
E258,Maharaja Institute of Technology,"Thandavapura, Mysore",CS,114084,--,--,97386,--,--,134567,--,--,74182,--,127586,74155,--,--,69860,--,89206,126419,--,--,--,--,--,,,,
E258,Maharaja Institute of Technology,"Thandavapura, Mysore",EC,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,137734,--,--,--,--,--,--,--,--,,,,
E258,Maharaja Institute of Technology,"Thandavapura, Mysore",IE,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,140450,--,--,--,--,--,--,--,--,,,,
E258,Maharaja Institute of Technology,"Thandavapura, Mysore",ME,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,132026,--,--,--,--,--,--,--,--,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E260,Nitte School of Architecture,"Yelahanka,Bengaluru",UP,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,140475,--,--,--,--,--,--,--,--,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E264,Basava Engineering School of Technology,"Zalaki, Bijapur",CE,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,,,,
E264,Basava Engineering School of Technology,"Zalaki, Bijapur",CS,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,,,,
E264,Basava Engineering School of Technology,"Zalaki, Bijapur",EC,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,,,,
E264,Basava Engineering School of Technology,"Zalaki, Bijapur",ME,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E265,Jain College of Engineering and Technology,Hubli,CE,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,140649,--,--,--,--,--,--,--,--,,,,
E265,Jain College of Engineering and Technology,Hubli,CS,114796,--,--,126262,--,--,120538,--,--,--,--,--,139542,--,--,105353,--,135223,134969,--,--,106380,--,--,,,,
E265,Jain College of Engineering and Technology,Hubli,EC,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,134141,--,--,--,--,--,--,--,--,,,,
E265,Jain College of Engineering and Technology,Hubli,ME,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,139124,--,--,--,--,--,--,--,--,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E269,Jain College of Engineering and Research,"Udyambhag, Belgaum",CE,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,139414,--,--,--,--,--,--,--,--,,,,
E269,Jain College of Engineering and Research,"Udyambhag, Belgaum",CS,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,138257,--,--,--,--,--,--,--,--,,,,
E269,Jain College of Engineering and Research,"Udyambhag, Belgaum",EC,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,126706,--,--,--,--,--,--,--,--,,,,
E269,Jain College of Engineering and Research,"Udyambhag, Belgaum",ME,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,124370,--,--,--,--,--,--,--,--,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E272,Government Engineering College,"Talakal,Koppal",CE,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,140400,--,--,--,--,--,--,--,--,,,,
E272,Government Engineering College,"Talakal,Koppal",CS,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,139592,--,--,--,--,--,--,--,--,,,,
E272,Government Engineering College,"Talakal,Koppal",EC,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,138288,--,--,--,--,--,--,--,--,,,,
E272,Government Engineering College,"Talakal,Koppal",EE,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,137680,--,--,--,--,--,--,--,--,,,,
E272,Government Engineering College,"Talakal,Koppal",ME,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,138367,--,--,--,--,--,--,--,--,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E273,Government Engineering College,"Viprasainagar, Gangavathi, Koppal",CE,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,137526,--,--,--,--,--,--,--,--,,,,
E273,Government Engineering College,"Viprasainagar, Gangavathi, Koppal",CS,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,138897,--,--,--,--,--,--,--,--,,,,
E273,Government Engineering College,"Viprasainagar, Gangavathi, Koppal",EC,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,127562,--,--,--,--,--,--,--,--,,,,
E273,Government Engineering College,"Viprasainagar, Gangavathi, Koppal",EE,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,132287,--,--,--,--,--,--,--,--,,,,
E273,Government Engineering College,"Viprasainagar, Gangavathi, Koppal",ME,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E274,Government Engineering College,"Moselehosahalli,Hassan",CE,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,139942,--,--,--,--,--,--,--,--,,,,
E274,Government Engineering College,"Moselehosahalli,Hassan",CS,138184,--,--,101612,--,119825,--,--,--,85428,--,--,79703,--,87653,74101,78010,81795,136290,--,--,84777,--,--,,,,
E274,Government Engineering College,"Moselehosahalli,Hassan",EC,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,140898,--,--,--,--,--,--,--,--,,,,
E274,Government Engineering College,"Moselehosahalli,Hassan",EE,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,138067,--,--,--,--,--,--,--,--,,,,
E274,Government Engineering College,"Moselehosahalli,Hassan",ME,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,140421,--,--,--,--,--,--,--,--,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E275,R V Institute of Technology and Management,"JP nagar,Bengaluru",CS,41897,--,--,17131,101162,--,21867,--,--,6653,--,--,7811,--,36302,6011,23880,7314,43157,--,--,--,--,--,,,,
E275,R V Institute of Technology and Management,"JP nagar,Bengaluru",EC,47608,--,--,31309,--,--,53078,--,--,--,--,--,23361,--,--,16831,24531,30811,131425,--,--,91890,--,--,,,,
E275,R V Institute of Technology and Management,"JP nagar,Bengaluru",IE,--,--,--,37802,--,--,35523,--,--,15715,--,--,12645,--,--,9655,--,33531,94937,--,--,--,--,--,,,,
E275,R V Institute of Technology and Management,"JP nagar,Bengaluru",ME,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,138405,--,--,--,--,--,--,--,--,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E504,Sambhram Institute of Technology(IInd Shift),"Jalahalli East, Bengaluru",CE,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,,,,
E504,Sambhram Institute of Technology(IInd Shift),"Jalahalli East, Bengaluru",CS,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,134227,--,--,--,--,--,--,--,--,,,,
E504,Sambhram Institute of Technology(IInd Shift),"Jalahalli East, Bengaluru",EC,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,78454,--,--,--,--,--,--,--,--,,,,
E504,Sambhram Institute of Technology(IInd Shift),"Jalahalli East, Bengaluru",ME,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E505,Shreedevi Institute of Technology(IInd Shift),"Kenjar, Mangalore, Dakshina Kannada",CS,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,134263,--,--,--,--,--,--,--,--,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E507,New Horizon College of Engineering(IInd Shift),"Kadabeesanahalli, Bengaluru",CS,33558,--,--,19766,--,--,40802,--,--,18082,--,--,21272,--,--,14615,24296,26248,55425,--,--,--,--,45265,,,,
E507,New Horizon College of Engineering(IInd Shift),"Kadabeesanahalli, Bengaluru",EC,39827,--,--,44624,--,--,--,--,--,--,--,--,24485,--,--,22769,--,31747,67398,83357,74136,24297,--,--,,,,
E507,New Horizon College of Engineering(IInd Shift),"Kadabeesanahalli, Bengaluru",ME,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,138758,--,--,--,--,--,--,--,--,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E510,Dayananda Sagar College of Engineering(IInd Shift),"Kumaraswamy Layout, Bengaluru",CS,13455,--,--,12488,--,37316,--,--,--,--,--,--,7105,--,--,6302,27816,13626,44543,--,--,53142,--,--,,,,
E510,Dayananda Sagar College of Engineering(IInd Shift),"Kumaraswamy Layout, Bengaluru",EC,23690,--,--,22805,--,--,15117,--,--,12710,--,26599,12757,--,--,12397,--,24063,66390,--,--,59601,--,--,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E511,Alva`s Institute of Engineering and Technology (IInd Shift),"Moodabidri, Dakshina Kannada",ME,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,97979,--,--,--,--,--,--,--,--,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E512,M V J College of Engineering(IInd Shift),"Kadugodi, Bengaluru",CS,61803,--,--,53770,--,71160,48842,--,--,39423,--,--,35278,--,--,30315,--,54064,100887,--,102730,31700,--,--,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E513,P A College of Engineering(IInd Shift),"Mangalore, Dakshina Kannada",ME,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,,,,
