CETCode,College,Location,Branch,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMR,SCG,SCK,SCR,STG,STK,STR
E145,Rajarajeswari College of Engineering,"Kumbalagodu, Bengaluru",EE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135986,0,0,0,0,0,0,0,0
E145,Rajarajeswari College of Engineering,"Kumbalagodu, Bengaluru",IE,0,0,0,132105,0,0,0,0,0,79855,0,0,75652,0,0,74591,0,94230,152995,0,0,0,0,0
E145,Rajarajeswari College of Engineering,"Kumbalagodu, Bengaluru",ME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133117,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,
E146,Shreedevi Institute of Technology,"Kenjar, Mangalore, Dakshina Kannada",AE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147599,0,0,0,0,0,0,0,0
E146,Shreedevi Institute of Technology,"Kenjar, Mangalore, Dakshina Kannada",CE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E146,Shreedevi Institute of Technology,"Kenjar, Mangalore, Dakshina Kannada",CS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153315,0,0,0,0,0,0,0,0
E146,Shreedevi Institute of Technology,"Kenjar, Mangalore, Dakshina Kannada",EC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E146,Shreedevi Institute of Technology,"Kenjar, Mangalore, Dakshina Kannada",IE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E146,Shreedevi Institute of Technology,"Kenjar, Mangalore, Dakshina Kannada",ME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,
E147,T.John Engineering College,"Bannerghatta Main Rd, Bengaluru",CE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E147,T.John Engineering College,"Bannerghatta Main Rd, Bengaluru",CS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150967,0,0,0,0,0,0,0,0
E147,T.John Engineering College,"Bannerghatta Main Rd, Bengaluru",EC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144359,0,0,0,0,0,0,0,0
E147,T.John Engineering College,"Bannerghatta Main Rd, Bengaluru",IE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152903,0,0,0,0,0,0,0,0
E147,T.John Engineering College,"Bannerghatta Main Rd, Bengaluru",ME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,
E149,Cambridge Institutute of Technology,"Chikkabasavanapura, Bengaluru",AI,0,0,0,67438,0,0,53894,0,0,56340,0,0,62094,0,0,46924,0,98432,107919,0,0,0,0,0
E149,Cambridge Institutute of Technology,"Chikkabasavanapura, Bengaluru",CE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150904,0,0,0,0,0,0,0,0
E149,Cambridge Institutute of Technology,"Chikkabasavanapura, Bengaluru",CS,41394,0,56603,44060,111804,87453,55446,0,0,35985,0,43756,41776,0,64324,31519,73914,39161,101856,0,118205,51727,0,0
E149,Cambridge Institutute of Technology,"Chikkabasavanapura, Bengaluru",EC,0,0,0,141783,0,0,125747,0,0,111819,0,0,129138,0,0,85988,0,101672,143598,0,0,140278,0,0
E149,Cambridge Institutute of Technology,"Chikkabasavanapura, Bengaluru",EE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152267,0,0,0,0,0,0,0,0
E149,Cambridge Institutute of Technology,"Chikkabasavanapura, Bengaluru",IE,41505,137991,0,52893,0,63969,46923,0,88951,41148,0,54701,44841,0,0,39742,57743,50309,136157,0,0,82723,0,0
E149,Cambridge Institutute of Technology,"Chikkabasavanapura, Bengaluru",ME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126838,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,
E150,P E S Institute of Technology and Management,Shimoga,CE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148065,0,0,0,0,0,0,0,0
E150,P E S Institute of Technology and Management,Shimoga,CS,55553,0,65352,39092,0,58867,38740,0,0,45952,0,0,38013,0,45347,36123,46519,44317,126662,0,129116,62761,0,0
E150,P E S Institute of Technology and Management,Shimoga,EC,128792,0,0,115671,0,141020,80574,0,0,92952,0,0,68505,0,0,59145,87810,79674,139745,0,0,74900,0,0
E150,P E S Institute of Technology and Management,Shimoga,EE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149002,0,0,0,0,0,0,0,0
E150,P E S Institute of Technology and Management,Shimoga,IE,83487,0,0,65386,0,86524,44903,0,0,50649,0,0,44112,0,0,41311,0,59654,115121,0,131738,0,0,0
E150,P E S Institute of Technology and Management,Shimoga,ME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147187,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,
E151,"Mangalore, Dakshina Kannada Institute of Technology and Engineering","Mangalore, Dakshina Kannada",AE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145534,0,0,0,0,0,0,0,0
E151,"Mangalore, Dakshina Kannada Institute of Technology and Engineering","Mangalore, Dakshina Kannada",AI,0,0,0,85074,0,0,89964,0,0,0,0,0,78905,0,0,77073,0,146030,0,0,0,0,0,0
E151,"Mangalore, Dakshina Kannada Institute of Technology and Engineering","Mangalore, Dakshina Kannada",CE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E151,"Mangalore, Dakshina Kannada Institute of Technology and Engineering","Mangalore, Dakshina Kannada",CS,51796,0,65985,43171,112103,64866,48955,0,49414,53505,0,0,32712,0,36944,29721,37758,32276,153140,0,0,68471,0,0
E151,"Mangalore, Dakshina Kannada Institute of Technology and Engineering","Mangalore, Dakshina Kannada",EC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134406,0,0,0,0,0,0,0,0
E151,"Mangalore, Dakshina Kannada Institute of Technology and Engineering","Mangalore, Dakshina Kannada",IE,0,0,0,81916,118357,97598,68862,0,0,55196,0,0,62526,0,0,54920,0,62081,0,0,0,144744,0,0
E151,"Mangalore, Dakshina Kannada Institute of Technology and Engineering","Mangalore, Dakshina Kannada",ME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E151,"Mangalore, Dakshina Kannada Institute of Technology and Engineering","Mangalore, Dakshina Kannada",MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64384,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,
E152,S D M Institute of Tech,"Ujire,Dakshina Kannada",CE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124971,0,0,0,0,0,0,0,0
E152,S D M Institute of Tech,"Ujire,Dakshina Kannada",CS,96833,0,104202,65184,0,83195,150031,0,0,60022,0,0,54712,0,61643,48575,51789,54515,132670,0,0,117468,0,0
E152,S D M Institute of Tech,"Ujire,Dakshina Kannada",EC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137593,0,0,0,0,0,0,0,0
E152,S D M Institute of Tech,"Ujire,Dakshina Kannada",EE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76513,0,0,0,0,0,0,0,0
E152,S D M Institute of Tech,"Ujire,Dakshina Kannada",IE,0,0,0,0,0,0,0,0,0,0,0,0,141227,0,0,139594,0,0,0,0,0,0,0,0
E152,S D M Institute of Tech,"Ujire,Dakshina Kannada",ME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,
E153,S E A College of Engineering and Technology,"K R puram,Bengaluru",AI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151193,0,0,0,0,0,0,0,0
E153,S E A College of Engineering and Technology,"K R puram,Bengaluru",CE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E153,S E A College of Engineering and Technology,"K R puram,Bengaluru",CS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153213,0,0,0,0,0,0,0,0
E153,S E A College of Engineering and Technology,"K R puram,Bengaluru",EC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E153,S E A College of Engineering and Technology,"K R puram,Bengaluru",IC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E153,S E A College of Engineering and Technology,"K R puram,Bengaluru",IE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152945,0,0,0,0,0,0,0,0
E153,S E A College of Engineering and Technology,"K R puram,Bengaluru",ME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,
E154,Government Engineering College,Chamarajanagara,CE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149217,0,0,0,0,0,0,0,0
E154,Government Engineering College,Chamarajanagara,CS,78218,0,0,77636,129444,98251,90732,0,0,57721,0,61783,61448,0,0,52424,54399,61034,80265,109789,114372,63356,0,83865
E154,Government Engineering College,Chamarajanagara,EC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146076,150876,0,0,0,0,146569,0,0
E154,Government Engineering College,Chamarajanagara,ME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146038,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,
E155,Government Engineering College,Hassan,CE,134901,0,0,127598,0,0,131050,0,0,69206,0,0,90821,0,0,59942,60648,75394,93411,125641,100575,61801,0,0
E155,Government Engineering College,Hassan,CS,126995,0,0,34431,0,42436,56398,0,0,27873,0,33159,27109,0,0,22987,27089,29839,54899,0,80550,48661,0,95469
E155,Government Engineering College,Hassan,EC,53442,0,0,53153,61790,58419,62804,0,0,36426,0,0,36498,40103,38994,33384,35559,38882,67777,0,83921,67006,0,0
E155,Government Engineering College,Hassan,ME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148964,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,
E156,Government Engineering College,"K R Pet, Mandya",CE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150605,0,0,0,0,0,0,0,0
E156,Government Engineering College,"K R Pet, Mandya",CS,102011,0,0,82168,0,0,97054,0,0,58999,0,60358,70716,0,0,46665,46870,58352,131101,0,0,80549,0,85368
E156,Government Engineering College,"K R Pet, Mandya",EC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153260,0,0,0,0,0,0,0,0
E156,Government Engineering College,"K R Pet, Mandya",ME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152607,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,
E157,Government Engineering College,Ramanagara,CE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153093,0,0,0,0,0,0,0,0
E157,Government Engineering College,Ramanagara,CS,130443,0,0,125470,152030,0,103184,0,0,60995,0,94468,70999,0,0,58673,58735,78331,143260,0,0,126620,0,0
E157,Government Engineering College,Ramanagara,EC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146325,0,0,0,0,0,0,0,0
E157,Government Engineering College,Ramanagara,ME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148167,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,
E158,Maharaja Institute of Technology-Mysore,"Belawadi, Mandya",CE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152766,0,0,0,0,0,0,0,0
E158,Maharaja Institute of Technology-Mysore,"Belawadi, Mandya",CS,36148,0,0,40910,69465,78309,44632,0,110695,37132,0,0,37060,53171,56952,33084,39153,42948,109265,0,0,49359,0,0
E158,Maharaja Institute of Technology-Mysore,"Belawadi, Mandya",EC,105067,0,0,149343,0,0,110083,0,0,69443,0,0,95559,0,0,64828,0,98779,151778,0,0,103984,0,0
E158,Maharaja Institute of Technology-Mysore,"Belawadi, Mandya",IE,93665,0,0,73282,0,0,72077,0,0,55878,0,107783,55105,0,0,51137,132749,104761,151178,0,0,68346,0,0
E158,Maharaja Institute of Technology-Mysore,"Belawadi, Mandya",ME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149126,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,
E159,Karavali Institute of Technology,"Mangalore, Dakshina Kannada",AE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E159,Karavali Institute of Technology,"Mangalore, Dakshina Kannada",CE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E159,Karavali Institute of Technology,"Mangalore, Dakshina Kannada",CS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146529,0,0,0,0,0,0,0,0
E159,Karavali Institute of Technology,"Mangalore, Dakshina Kannada",EC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E159,Karavali Institute of Technology,"Mangalore, Dakshina Kannada",ME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,
E160,Sahyadri College of Engg. and Management,"Mangalore, Dakshina Kannada",AI,39727,49364,0,49838,0,50654,59400,0,0,54604,0,0,36492,0,0,34077,44926,34422,0,0,0,0,0,0
E160,Sahyadri College of Engg. and Management,"Mangalore, Dakshina Kannada",CS,27417,0,48008,28823,108175,47012,27228,0,41996,29686,0,0,23542,0,35241,19259,25469,26519,150506,0,0,38823,0,0
E160,Sahyadri College of Engg. and Management,"Mangalore, Dakshina Kannada",DS,0,0,0,113263,0,0,108890,0,0,84739,0,0,73907,0,0,63481,0,97491,0,0,0,0,0,0
E160,Sahyadri College of Engg. and Management,"Mangalore, Dakshina Kannada",EC,0,0,0,101644,0,118439,0,0,0,117608,0,0,125657,0,0,57799,67627,73465,80868,0,0,122436,0,0
E160,Sahyadri College of Engg. and Management,"Mangalore, Dakshina Kannada",IE,77457,0,0,60187,73095,67913,34649,0,74126,43346,0,0,42181,0,43130,33138,37022,37389,0,0,0,77629,0,0
E160,Sahyadri College of Engg. and Management,"Mangalore, Dakshina Kannada",ME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140462,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,
E161,Government Engineering College,Kodagu,CE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150348,0,0,0,0,0,0,0,0
E161,Government Engineering College,Kodagu,CS,138036,0,0,140517,0,0,153136,0,0,115223,0,0,130161,0,0,104748,136801,125182,152742,0,0,0,0,0
E161,Government Engineering College,Kodagu,EC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137135,0,0,0,0,0,0,0,0
E161,Government Engineering College,Kodagu,ME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148636,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,
E162,Government Engineering College,Raichur,CE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153464,0,0,0,0,0,0,0,0
E162,Government Engineering College,Raichur,CS,0,0,0,152437,0,0,62036,0,0,110345,0,0,62524,132112,0,49705,0,54901,126338,0,0,92987,0,0
E162,Government Engineering College,Raichur,EC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143907,0,0,0,0,0,0,0,0
E162,Government Engineering College,Raichur,ME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140363,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,
E163,Government Engineering College,"Devagiri,Haveri",CE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152131,0,0,0,0,0,0,0,0
E163,Government Engineering College,"Devagiri,Haveri",CS,126069,0,0,150092,0,0,73976,0,0,137346,0,0,76941,0,0,65582,72398,84127,146862,0,0,66964,0,103016
E163,Government Engineering College,"Devagiri,Haveri",EC,150152,0,0,138733,0,0,136141,0,0,0,0,0,127091,0,0,113491,121786,152359,0,0,0,0,0,0
E163,Government Engineering College,"Devagiri,Haveri",ME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151737,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,
E164,Government Engineering College,Bellary,CE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142822,0,0,0,0,0,0,0,0
E164,Government Engineering College,Bellary,CS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152626,0,0,0,0,0,0,0,0
E164,Government Engineering College,Bellary,EC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149843,0,0,0,0,0,0,0,0
E164,Government Engineering College,Bellary,ME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140975,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,
E165,Yenepoya Institute of Technology,"Thodar, Moodbidri, Dakshina Kannada",CS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132583,0,0,0,0,0,0,0,0
E165,Yenepoya Institute of Technology,"Thodar, Moodbidri, Dakshina Kannada",EC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E165,Yenepoya Institute of Technology,"Thodar, Moodbidri, Dakshina Kannada",EE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E165,Yenepoya Institute of Technology,"Thodar, Moodbidri, Dakshina Kannada",IE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134138,0,0,0,0,0,0,0,0
E165,Yenepoya Institute of Technology,"Thodar, Moodbidri, Dakshina Kannada",ME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,
E166,K L E Institute of Technology,Hubli,CE,75606,0,0,101367,0,0,0,0,0,142605,0,0,76090,0,0,71093,92447,78972,108409,0,0,103098,0,0
E166,K L E Institute of Technology,Hubli,CS,39493,62725,0,32914,0,36863,32044,0,0,27244,0,37277,25694,34361,0,25449,33180,30603,90198,0,122405,51875,0,0
E166,K L E Institute of Technology,Hubli,EC,45097,0,84355,38613,42345,52726,41416,0,141310,35855,0,0,34535,0,41076,32711,35810,41024,118493,0,0,58439,0,0
E166,K L E Institute of Technology,Hubli,EE,47947,0,0,55487,57503,87558,44976,0,0,58785,0,0,49915,0,0,42251,0,72002,124550,0,0,107848,0,0
E166,K L E Institute of Technology,Hubli,ME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152012,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,
E167,K L E Ss K L E College of Engineering and Technology,"Chikkodi, Belgaum",CE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150975,0,0,0,0,0,0,0,0
E167,K L E Ss K L E College of Engineering and Technology,"Chikkodi, Belgaum",CS,88490,0,0,133602,0,0,71978,99438,88383,80347,0,0,60657,0,81265,57601,57863,79965,131339,0,0,140806,0,0
E167,K L E Ss K L E College of Engineering and Technology,"Chikkodi, Belgaum",EC,90120,0,0,0,0,0,89366,0,0,0,0,0,81296,0,0,77267,86922,89458,151070,0,0,0,0,0
E167,K L E Ss K L E College of Engineering and Technology,"Chikkodi, Belgaum",ME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143031,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,
E168,Amrutha Institute of Engineering and Mangement,"Bidadi,Bengaluru",CE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E168,Amrutha Institute of Engineering and Mangement,"Bidadi,Bengaluru",CS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135971,0,0,0,0,0,0,0,0
E168,Amrutha Institute of Engineering and Mangement,"Bidadi,Bengaluru",EC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E168,Amrutha Institute of Engineering and Mangement,"Bidadi,Bengaluru",ME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,
E169,Alva`s Institute of Engineering and Technology,"Moodabidri, Dakshina Kannada",AI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140668,0,0,0,0,0,0,0,0
E169,Alva`s Institute of Engineering and Technology,"Moodabidri, Dakshina Kannada",CE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117745,0,0,0,0,0,0,0,0
E169,Alva`s Institute of Engineering and Technology,"Moodabidri, Dakshina Kannada",CS,0,0,0,111264,0,0,117100,0,0,98141,0,0,81013,0,115946,71454,96255,96781,134679,0,0,137474,0,0
E169,Alva`s Institute of Engineering and Technology,"Moodabidri, Dakshina Kannada",EC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124610,0,0,0,0,0,0,0,0
E169,Alva`s Institute of Engineering and Technology,"Moodabidri, Dakshina Kannada",IE,0,0,0,0,0,0,120244,0,0,126102,0,0,115854,0,0,112266,0,0,147851,0,0,0,0,0
E169,Alva`s Institute of Engineering and Technology,"Moodabidri, Dakshina Kannada",ME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,
E171,Brindavan College of Engineering,"Yelahanka,Bengaluru",CE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127653,0,0,0,0,0,0,0,0
E171,Brindavan College of Engineering,"Yelahanka,Bengaluru",CS,122900,0,0,134369,0,0,118951,0,0,102498,0,0,125648,0,0,92916,0,151456,143711,0,0,123501,0,0
E171,Brindavan College of Engineering,"Yelahanka,Bengaluru",EC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153219,0,0,0,0,0,0,0,0
E171,Brindavan College of Engineering,"Yelahanka,Bengaluru",IE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150097,0,0,0,0,0,0,0,0
E171,Brindavan College of Engineering,"Yelahanka,Bengaluru",ME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,
E172,R.R.Institute of Technology,"Chikkabavanara,Bengaluru",CE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E172,R.R.Institute of Technology,"Chikkabavanara,Bengaluru",CS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151998,0,0,0,0,0,0,0,0
E172,R.R.Institute of Technology,"Chikkabavanara,Bengaluru",EC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135577,0,0,0,0,0,0,0,0
E172,R.R.Institute of Technology,"Chikkabavanara,Bengaluru",EE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E172,R.R.Institute of Technology,"Chikkabavanara,Bengaluru",IE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134988,0,0,0,0,0,0,0,0
E172,R.R.Institute of Technology,"Chikkabavanara,Bengaluru",ME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,
E173,Sai Vidya Institute of Technology,"Rajanukunte, Bengaluru",CE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142071,0,0,0,0,0,0,0,0
E173,Sai Vidya Institute of Technology,"Rajanukunte, Bengaluru",CS,71888,0,0,37718,0,102500,78231,0,0,38432,0,0,31575,0,0,29312,0,49229,100678,0,0,0,0,0
E173,Sai Vidya Institute of Technology,"Rajanukunte, Bengaluru",EC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153337,0,0,0,0,0,0,0,0
E173,Sai Vidya Institute of Technology,"Rajanukunte, Bengaluru",EE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E173,Sai Vidya Institute of Technology,"Rajanukunte, Bengaluru",IE,0,0,0,77259,0,0,53299,0,0,56888,0,0,55315,0,0,49609,0,74672,130606,0,0,0,0,0
E173,Sai Vidya Institute of Technology,"Rajanukunte, Bengaluru",ME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,
E174,Dr. Sri. Sri. Sri. Shivakumara Mahaswamyji College of Engineering,"Kammasandra, Bengaluru Rural",CE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E174,Dr. Sri. Sri. Sri. Shivakumara Mahaswamyji College of Engineering,"Kammasandra, Bengaluru Rural",CS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150032,0,0,0,0,0,0,0,0
E174,Dr. Sri. Sri. Sri. Shivakumara Mahaswamyji College of Engineering,"Kammasandra, Bengaluru Rural",EC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E174,Dr. Sri. Sri. Sri. Shivakumara Mahaswamyji College of Engineering,"Kammasandra, Bengaluru Rural",EE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152904,0,0,0,0,0,0,0,0
E174,Dr. Sri. Sri. Sri. Shivakumara Mahaswamyji College of Engineering,"Kammasandra, Bengaluru Rural",IE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E174,Dr. Sri. Sri. Sri. Shivakumara Mahaswamyji College of Engineering,"Kammasandra, Bengaluru Rural",ME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,
E175,S.G.Balekundri Institute of Technology,Belgaum,CE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144527,0,0,0,0,0,0,0,0
E175,S.G.Balekundri Institute of Technology,Belgaum,CS,87879,0,0,131291,0,0,102274,0,0,135349,0,0,104561,0,0,84183,94763,102843,142251,0,0,125662,0,0
E175,S.G.Balekundri Institute of Technology,Belgaum,EC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152981,0,0,0,0,0,0,0,0
E175,S.G.Balekundri Institute of Technology,Belgaum,EE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E175,S.G.Balekundri Institute of Technology,Belgaum,ME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,
E176,Navodaya Institute of Technology,Raichur,CE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152681,0,0,0,0,0,0,0,0
E176,Navodaya Institute of Technology,Raichur,CS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151071,0,0,0,0,0,0,0,0
E176,Navodaya Institute of Technology,Raichur,EC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148067,0,0,0,0,0,0,0,0
E176,Navodaya Institute of Technology,Raichur,EE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135580,0,0,0,0,0,0,0,0
